Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Austin - Waymo,,,,,,,,Price,92.0,
,Atlanta - Waymo,,,,,,,,Shares,2123.0,Q125
,,,,,,,,,MC,195316.0,
,,,,,,,,,Cash,25949.0,Q125
,,,,,,,,,Debt,8350.0,Q125
,,,,,,,,,EV,177717.0,
,,,,,,,,,,,
,,,,,,,,,CEO: Dara Khosrowshahi,,
,,,,,,,,,CFO: Prashanth Mahendra-Rajah,,
,,,,,,,,,Mobility: Andrew Macdonald,,
