Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Name,Indication,,,,,,,,Price,30.94,
,del-zota (AOC 1044),Duchenne Muscular Dystrophy,,,,,,,,Shares,117.121397,Q224
,del-brax,FSHD,,,,,,,,MC,3623.7360231800003,
,del-desiran,DM1 ,,,,,,,,Cash,1590.0459999999998,Q224
,,,,,,,,,,Debt,0.0,Q224
,,,,,,,,,,EV,2033.6900231800005,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,CEO: Sarah Boyce,,
