Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Name,Indication,Mechanism,,,,,,,Price,1.1,
,galinpepimut-S,AML,WT1,,,,,,,Shares,70.381979,Q324
,SLS009/GFH009,,,,,,,,,MC,77.4201769,
,,,,,,,,,,Cash,21.031,Q324
,,,,,,,,,,Debt,10.036999999999999,Q324
,,,,,,,,,,EV,66.4261769,
,,,,,,,,,,,,
,,,,,,,,,,PIC,237.188,
,,,,,,,,,,AD,-234.28,
,,,,,,,,,,,,
,,,,,,,,,,CEO,Angelos Stergiou,
